EXCEEDANCE_ID,WELL_TEST_ID,EXCEEDANCE_REQUIRED,NOTIFICATION_DATE,NOTIFICATION_METHOD,CREATE_TIMESTAMP,CREATE_USERID
111220,15664,Yes,2017-12-08,A combination of the above,2018-02-16 03:00:21.843000000,BWWT_ETL_Process
111221,15665,Yes,,,2018-02-16 03:00:29.297000000,BWWT_ETL_Process
111222,15666,Yes,,,2018-02-16 03:00:35.423000000,BWWT_ETL_Process
111223,15667,Yes,,,2018-02-16 03:00:44.953000000,BWWT_ETL_Process
111225,15669,Yes,,,2018-02-21 03:00:13.553000000,BWWT_ETL_Process
111226,15670,Yes,2018-02-16,Letter,2018-02-24 03:00:24.047000000,BWWT_ETL_Process
111227,15671,Yes,2018-02-16,Letter,2018-02-24 03:00:29.637000000,BWWT_ETL_Process
111228,15672,Yes,2018-01-26,Letter,2018-02-24 03:00:35.267000000,BWWT_ETL_Process
111229,15673,Yes,2018-01-15,Letter,2018-02-24 03:00:40.010000000,BWWT_ETL_Process
111230,15674,Yes,2018-02-16,Letter,2018-02-24 03:00:45.480000000,BWWT_ETL_Process
111231,15675,Yes,2018-01-02,A combination of the above,2018-02-24 03:00:53.490000000,BWWT_ETL_Process
111232,15676,Yes,2018-01-15,A combination of the above,2018-02-24 03:00:58.557000000,BWWT_ETL_Process
111233,15677,Yes,2018-01-26,Letter,2018-02-24 03:01:03.763000000,BWWT_ETL_Process
111234,15678,Yes,2018-01-26,Letter,2018-02-27 03:00:21.723000000,BWWT_ETL_Process
111235,15679,Yes,2010-07-29,Phone,2018-03-01 03:00:14.180000000,BWWT_ETL_Process
111236,15680,Yes,2010-12-10,Phone,2018-03-01 03:00:19.917000000,BWWT_ETL_Process
111237,15681,Yes,2011-02-08,Letter,2018-03-01 03:00:25.743000000,BWWT_ETL_Process
111238,15682,Yes,2011-02-03,Phone,2018-03-01 03:00:31.633000000,BWWT_ETL_Process
111239,15683,Yes,2011-02-07,Phone,2018-03-01 03:00:36.057000000,BWWT_ETL_Process
111240,15684,Yes,2011-03-07,Letter,2018-03-01 03:00:41.963000000,BWWT_ETL_Process
111241,15685,Yes,2011-06-03,Letter,2018-03-01 03:00:46.947000000,BWWT_ETL_Process
111242,15686,Yes,2011-06-03,Letter,2018-03-01 03:00:52.620000000,BWWT_ETL_Process
111243,15687,Yes,2011-05-15,Phone,2018-03-01 03:00:57.540000000,BWWT_ETL_Process
111244,15688,Yes,2010-09-14,Letter,2018-03-02 03:00:24.840000000,BWWT_ETL_Process
111245,15689,Yes,2010-12-10,Phone,2018-03-02 03:00:29.133000000,BWWT_ETL_Process
111246,15690,Yes,,,2018-03-02 03:00:35.023000000,BWWT_ETL_Process
111247,15691,Yes,,,2018-03-02 03:00:40.397000000,BWWT_ETL_Process
111248,15692,Yes,,,2018-03-02 03:00:45.700000000,BWWT_ETL_Process
111249,15693,Yes,2017-12-19,A combination of the above,2018-03-02 03:00:51.187000000,BWWT_ETL_Process
111250,15694,Yes,2017-12-19,A combination of the above,2018-03-02 03:00:56.257000000,BWWT_ETL_Process
111251,15695,Yes,,,2018-03-02 03:01:01.530000000,BWWT_ETL_Process
111252,15696,Yes,2010-11-16,Letter,2018-03-07 03:00:15.253000000,BWWT_ETL_Process
111253,15697,Yes,2010-12-20,Letter,2018-03-07 03:00:22.987000000,BWWT_ETL_Process
111254,15698,Yes,2010-12-20,Letter,2018-03-07 03:00:29.207000000,BWWT_ETL_Process
111255,15699,Yes,2010-12-20,Letter,2018-03-07 03:00:35.617000000,BWWT_ETL_Process
111256,15700,Yes,2010-10-20,Letter,2018-03-07 03:00:41.947000000,BWWT_ETL_Process
111257,15701,Yes,2011-03-15,Letter,2018-03-07 03:00:48.430000000,BWWT_ETL_Process
111258,15702,Yes,2011-04-30,Letter,2018-03-07 03:00:54.180000000,BWWT_ETL_Process
111259,15703,Yes,2011-04-30,Letter,2018-03-07 03:00:59.273000000,BWWT_ETL_Process
111260,15704,Yes,2011-07-12,letter,2018-03-07 03:01:05.570000000,BWWT_ETL_Process
111261,15705,No,,,2018-03-07 03:01:11.930000000,BWWT_ETL_Process
111262,15706,No,,,2018-03-07 03:01:16.603000000,BWWT_ETL_Process
111263,15707,Yes,2010-09-15,A combination of the above,2018-03-07 03:01:22.633000000,BWWT_ETL_Process
111264,15708,Yes,2010-09-15,A combination of the above,2018-03-07 03:01:28.010000000,BWWT_ETL_Process
111265,15709,No,,,2018-03-07 03:01:33.260000000,BWWT_ETL_Process
111266,15710,No,,,2018-03-07 03:01:37.480000000,BWWT_ETL_Process
111267,15711,Yes,2011-07-13,Letter,2018-03-07 03:01:43.400000000,BWWT_ETL_Process
111268,15712,Yes,,,2018-03-07 03:01:50.900000000,BWWT_ETL_Process
111269,15713,Yes,2011-07-12,letter,2018-03-07 03:01:57.307000000,BWWT_ETL_Process
111270,15714,No,,,2018-03-08 03:00:28.753000000,BWWT_ETL_Process
111271,15715,Yes,2010-09-07,A combination of the above,2018-03-08 03:00:35.277000000,BWWT_ETL_Process
111272,15716,No,,,2018-03-08 03:00:39.957000000,BWWT_ETL_Process
111273,15717,No,,,2018-03-08 03:00:44.843000000,BWWT_ETL_Process
111274,15718,No,,,2018-03-08 03:00:49.807000000,BWWT_ETL_Process
111275,15719,Yes,2011-02-08,A combination of the above,2018-03-08 03:00:55.270000000,BWWT_ETL_Process
111276,15720,No,,,2018-03-09 03:00:16.580000000,BWWT_ETL_Process
111277,15721,No,,,2018-03-09 03:00:22.867000000,BWWT_ETL_Process
111278,15722,No,,,2018-03-09 03:00:28.150000000,BWWT_ETL_Process
111279,15723,No,,,2018-03-09 03:00:32.933000000,BWWT_ETL_Process
111280,15724,No,,,2018-03-09 03:00:38.613000000,BWWT_ETL_Process
111281,15725,No,,,2018-03-09 03:00:43.970000000,BWWT_ETL_Process
111282,15726,No,,,2018-03-09 03:00:48.550000000,BWWT_ETL_Process
111283,15727,No,,,2018-03-09 03:00:53.490000000,BWWT_ETL_Process
111284,15728,No,,,2018-03-09 03:00:58.220000000,BWWT_ETL_Process
111285,15729,No,,,2018-03-09 03:01:03.830000000,BWWT_ETL_Process
111286,15730,No,,,2018-03-09 03:01:08.330000000,BWWT_ETL_Process
111287,15731,No,,,2018-03-09 03:01:13.050000000,BWWT_ETL_Process
111288,15732,No,,,2018-03-09 03:01:18.707000000,BWWT_ETL_Process
111289,15733,No,,,2018-03-09 03:01:23.740000000,BWWT_ETL_Process
111290,15734,Yes,2011-05-10,A combination of the above,2018-03-09 03:01:28.650000000,BWWT_ETL_Process
111291,15735,No,,,2018-03-09 03:01:33.710000000,BWWT_ETL_Process
111292,15736,Yes,2011-05-10,A combination of the above,2018-03-09 03:01:39.747000000,BWWT_ETL_Process
111293,15737,No,,,2018-03-09 03:01:44.950000000,BWWT_ETL_Process
111294,15738,No,,,2018-03-09 03:01:50.193000000,BWWT_ETL_Process
111295,15739,Yes,2011-05-10,A combination of the above,2018-03-09 03:01:54.957000000,BWWT_ETL_Process
111296,15740,No,2010-01-25,Letter,2018-03-09 03:01:58.990000000,BWWT_ETL_Process
111297,15741,No,,,2018-03-10 03:00:22.277000000,BWWT_ETL_Process
111298,15742,Yes,2011-07-20,A combination of the above,2018-03-10 03:00:27.870000000,BWWT_ETL_Process
111299,15743,Yes,2011-08-04,A combination of the above,2018-03-10 03:00:33.930000000,BWWT_ETL_Process
111300,15744,No,,,2018-03-10 03:00:39.130000000,BWWT_ETL_Process
111301,15745,No,,,2018-03-10 03:00:43.930000000,BWWT_ETL_Process
111302,15746,No,,,2018-03-10 03:00:48.830000000,BWWT_ETL_Process
111303,15747,No,,,2018-03-10 03:00:53.783000000,BWWT_ETL_Process
111304,15748,Yes,2011-08-10,A combination of the above,2018-03-10 03:00:58.590000000,BWWT_ETL_Process
111305,15749,No,,,2018-03-10 03:01:03.240000000,BWWT_ETL_Process
111306,15750,Yes,2011-08-12,A combination of the above,2018-03-10 03:01:08.227000000,BWWT_ETL_Process
111307,15751,Yes,2011-08-02,A combination of the above,2018-03-10 03:01:13.253000000,BWWT_ETL_Process
111308,15752,Yes,2011-08-15,A combination of the above,2018-03-10 03:01:18.327000000,BWWT_ETL_Process
111309,15753,No,,,2018-03-10 03:01:23.347000000,BWWT_ETL_Process
111310,15754,Yes,2011-07-21,A combination of the above,2018-03-10 03:01:27.687000000,BWWT_ETL_Process
111311,15755,No,,,2018-03-10 03:01:32.453000000,BWWT_ETL_Process
111312,15756,Yes,2011-08-02,A combination of the above,2018-03-10 03:01:37.177000000,BWWT_ETL_Process
111313,15757,No,,,2018-03-10 03:01:42.097000000,BWWT_ETL_Process
111314,15758,Yes,2011-08-02,A combination of the above,2018-03-10 03:01:47.213000000,BWWT_ETL_Process
111315,15759,No,,,2018-03-10 03:01:51.417000000,BWWT_ETL_Process
111316,15760,Yes,2011-07-28,A combination of the above,2018-03-10 03:01:56.203000000,BWWT_ETL_Process
111317,15761,Yes,2011-09-27,A combination of the above,2018-03-14 03:00:15.850000000,BWWT_ETL_Process
111318,15762,Yes,2011-09-22,A combination of the above,2018-03-14 03:00:30.460000000,BWWT_ETL_Process
111319,15763,No,,,2018-03-14 03:00:37.867000000,BWWT_ETL_Process
111320,15764,Yes,2011-09-13,A combination of the above,2018-03-14 03:00:45.727000000,BWWT_ETL_Process
111321,15765,Yes,2011-09-09,A combination of the above,2018-03-14 03:00:53.430000000,BWWT_ETL_Process
111322,15766,Yes,2011-09-27,A combination of the above,2018-03-14 03:01:01.150000000,BWWT_ETL_Process
111323,15767,No,,,2018-03-14 03:01:08.180000000,BWWT_ETL_Process
111324,15768,Yes,2011-09-20,A combination of the above,2018-03-14 03:01:14.447000000,BWWT_ETL_Process
111325,15769,Yes,2011-09-19,A combination of the above,2018-03-14 03:01:21.017000000,BWWT_ETL_Process
111326,15770,Yes,2011-09-23,A combination of the above,2018-03-14 03:01:28,BWWT_ETL_Process
111327,15771,Yes,2011-09-14,A combination of the above,2018-03-14 03:01:35.063000000,BWWT_ETL_Process
111328,15772,No,,,2018-03-14 03:01:42.410000000,BWWT_ETL_Process
111329,15773,No,,,2018-03-14 03:01:48.910000000,BWWT_ETL_Process
111330,15774,Yes,2011-09-13,A combination of the above,2018-03-14 03:01:56.177000000,BWWT_ETL_Process
111331,15775,No,,,2018-03-14 03:02:02.927000000,BWWT_ETL_Process
111332,15776,Yes,2011-09-30,A combination of the above,2018-03-15 03:00:19.050000000,BWWT_ETL_Process
111333,15777,Yes,2011-09-30,A combination of the above,2018-03-15 03:00:29.237000000,BWWT_ETL_Process
111334,15778,Yes,2011-09-30,A combination of the above,2018-03-15 03:00:35.067000000,BWWT_ETL_Process
111335,15779,Yes,2011-09-30,A combination of the above,2018-03-15 03:00:41.630000000,BWWT_ETL_Process
111336,15780,Yes,2011-09-30,A combination of the above,2018-03-15 03:00:47.850000000,BWWT_ETL_Process
111337,15781,Yes,2011-09-30,A combination of the above,2018-03-15 03:00:53.363000000,BWWT_ETL_Process
111338,15782,Yes,2011-09-30,A combination of the above,2018-03-15 03:00:59.317000000,BWWT_ETL_Process
111339,15783,No,,,2018-03-17 03:00:18.273000000,BWWT_ETL_Process
111340,15784,No,,,2018-03-17 03:00:24.290000000,BWWT_ETL_Process
111341,15785,No,,,2018-03-17 03:00:29.790000000,BWWT_ETL_Process
111342,15786,No,,,2018-03-17 03:00:34.880000000,BWWT_ETL_Process
111343,15787,No,,,2018-03-17 03:00:41.240000000,BWWT_ETL_Process
111344,15788,No,,,2018-03-17 03:00:45.980000000,BWWT_ETL_Process
111345,15789,No,,,2018-03-17 03:00:51.557000000,BWWT_ETL_Process
111346,15790,No,,,2018-03-17 03:00:56.243000000,BWWT_ETL_Process
111347,15791,Yes,,,2018-03-20 03:00:24.353000000,BWWT_ETL_Process
111348,15792,Yes,,,2018-03-21 03:00:12.077000000,BWWT_ETL_Process
111349,15793,Yes,2018-01-17,,2018-03-21 03:00:19.967000000,BWWT_ETL_Process
111350,15794,Yes,2018-01-09,A combination of the above,2018-03-21 03:00:26.530000000,BWWT_ETL_Process
111351,15795,Yes,2018-02-20,Letter,2018-03-21 03:00:33.293000000,BWWT_ETL_Process
111352,15796,Yes,2018-02-16,Letter,2018-03-21 03:00:44.123000000,BWWT_ETL_Process
111353,15797,Yes,2018-01-23,A combination of the above,2018-03-21 03:00:51.513000000,BWWT_ETL_Process
111354,15798,Yes,2018-02-20,Letter,2018-03-22 03:00:18.580000000,BWWT_ETL_Process
111355,15799,Yes,2018-02-20,Letter,2018-03-22 03:00:27.970000000,BWWT_ETL_Process
111356,15800,Yes,2018-02-20,Letter,2018-03-22 03:00:35.190000000,BWWT_ETL_Process
111357,15801,Yes,2018-02-20,Letter,2018-03-22 03:00:44.593000000,BWWT_ETL_Process
111358,15802,Yes,2018-02-16,Letter,2018-03-23 03:00:23.717000000,BWWT_ETL_Process
111359,15803,No,,,2018-04-05 03:00:15.650000000,BWWT_ETL_Process
111360,15804,No,,,2018-04-05 03:00:21.053000000,BWWT_ETL_Process
111361,15805,No,,,2018-04-05 03:00:26.493000000,BWWT_ETL_Process
111362,15806,No,,,2018-04-05 03:00:30.743000000,BWWT_ETL_Process
111364,15808,No,,,2018-04-05 03:00:41.540000000,BWWT_ETL_Process
111365,15809,No,,,2018-04-05 03:00:47.257000000,BWWT_ETL_Process
111366,15810,No,,,2018-04-05 03:00:50.773000000,BWWT_ETL_Process
111367,15811,No,,,2018-04-05 03:00:53.820000000,BWWT_ETL_Process
111368,15812,Yes,2018-03-23,Letter,2018-04-10 03:00:16.193000000,BWWT_ETL_Process
111369,15813,Yes,2018-03-23,Letter,2018-04-10 03:00:23.237000000,BWWT_ETL_Process
111370,15814,Yes,2018-01-26,Letter,2018-04-10 03:00:29.733000000,BWWT_ETL_Process
111371,15815,Yes,2018-03-29,Letter,2018-04-18 03:00:17.777000000,BWWT_ETL_Process
111372,15816,Yes,2018-03-29,Letter,2018-04-18 03:00:24.933000000,BWWT_ETL_Process
111373,15817,Yes,2018-03-29,Letter,2018-04-18 03:00:31.370000000,BWWT_ETL_Process
111374,15818,Yes,2018-03-29,Letter,2018-04-18 03:00:37.760000000,BWWT_ETL_Process
111375,15819,Yes,2018-03-29,Letter,2018-04-18 03:00:44.210000000,BWWT_ETL_Process
111376,15820,Yes,2018-03-29,Letter,2018-04-18 03:00:50.163000000,BWWT_ETL_Process
111377,15821,Yes,2018-03-29,Letter,2018-04-18 03:00:55.913000000,BWWT_ETL_Process
111378,15822,No,,,2018-04-19 03:00:15.303000000,BWWT_ETL_Process
111379,15823,Yes,2018-04-06,Letter,2018-04-19 03:00:23.240000000,BWWT_ETL_Process
111380,15824,Yes,2018-03-29,Letter,2018-04-19 03:00:30.710000000,BWWT_ETL_Process
111381,15825,Yes,2018-04-02,Letter,2018-04-19 03:00:36.490000000,BWWT_ETL_Process
111382,15826,Yes,2018-04-02,Letter,2018-04-19 03:00:44.303000000,BWWT_ETL_Process
111383,15827,Yes,2018-04-06,Letter,2018-04-19 03:00:50.600000000,BWWT_ETL_Process
111384,15828,No,2018-03-29,Letter,2018-04-19 03:00:57.350000000,BWWT_ETL_Process
111385,15829,Yes,2018-04-06,Letter,2018-04-19 03:01:04.570000000,BWWT_ETL_Process
111386,15830,Yes,2018-04-06,Letter,2018-04-19 03:01:10.380000000,BWWT_ETL_Process
111387,15831,No,,,2018-04-25 03:00:15.177000000,BWWT_ETL_Process
111388,15832,No,,,2018-04-26 03:00:13.397000000,BWWT_ETL_Process
111389,15833,No,,,2018-04-26 03:00:20.630000000,BWWT_ETL_Process
111390,15834,No,,,2018-04-26 03:00:25.927000000,BWWT_ETL_Process
111391,15835,No,,,2018-04-26 03:00:31.303000000,BWWT_ETL_Process
111392,15836,No,,,2018-04-26 03:00:37.163000000,BWWT_ETL_Process
111393,15837,No,,,2018-04-26 03:00:42.053000000,BWWT_ETL_Process
111394,15838,No,,,2018-04-27 03:00:38.420000000,BWWT_ETL_Process
111395,15839,No,,,2018-04-27 03:00:45.310000000,BWWT_ETL_Process
111396,15840,No,,,2018-04-27 03:00:50.780000000,BWWT_ETL_Process
111397,15841,No,,,2018-04-27 03:00:56.407000000,BWWT_ETL_Process
111398,15842,No,,,2018-04-27 03:01:01.513000000,BWWT_ETL_Process
111399,15843,No,,,2018-05-01 03:00:21.197000000,BWWT_ETL_Process
111400,15844,No,,,2018-05-01 03:00:27.180000000,BWWT_ETL_Process
111401,15845,No,,,2018-05-01 03:00:33.327000000,BWWT_ETL_Process
111402,15846,No,,,2018-05-01 03:00:38.920000000,BWWT_ETL_Process
111403,15847,No,,,2018-05-01 03:00:45.180000000,BWWT_ETL_Process
111404,15848,No,,,2018-05-01 03:00:52.010000000,BWWT_ETL_Process
111405,15849,No,,,2018-05-02 03:00:30.627000000,BWWT_ETL_Process
111406,15850,Yes,,,2018-05-02 03:00:38.423000000,BWWT_ETL_Process
111407,15851,Yes,,,2018-05-02 03:00:44.843000000,BWWT_ETL_Process
111408,15852,Yes,,,2018-05-02 03:00:51.830000000,BWWT_ETL_Process
111409,15853,Yes,,,2018-05-02 03:00:57.860000000,BWWT_ETL_Process
111410,15854,No,,,2018-05-02 03:01:03.627000000,BWWT_ETL_Process
111411,15855,Yes,,,2018-05-02 03:01:09.517000000,BWWT_ETL_Process
111412,15856,Yes,,,2018-05-02 03:01:14.890000000,BWWT_ETL_Process
111413,15857,Yes,,,2018-05-03 03:00:09.650000000,BWWT_ETL_Process
111414,15858,No,,,2018-05-03 03:00:17.010000000,BWWT_ETL_Process
111415,15859,Yes,,,2018-05-04 03:00:18.247000000,BWWT_ETL_Process
111416,15860,Yes,,,2018-05-04 03:00:25.420000000,BWWT_ETL_Process
111417,15861,Yes,,,2018-05-04 03:00:32.437000000,BWWT_ETL_Process
111418,15862,No,,,2018-05-04 03:00:39.690000000,BWWT_ETL_Process
111419,15863,Yes,,,2018-05-04 03:00:47.143000000,BWWT_ETL_Process
111420,15864,Yes,,,2018-05-04 03:00:53.330000000,BWWT_ETL_Process
111421,15865,Yes,,,2018-05-04 03:00:59.127000000,BWWT_ETL_Process
111422,15866,Yes,,,2018-05-04 03:01:06.173000000,BWWT_ETL_Process
111423,15867,No,,,2018-05-04 03:01:12.300000000,BWWT_ETL_Process
111424,15868,Yes,,,2018-05-10 03:00:17.400000000,BWWT_ETL_Process
111425,15869,No,,,2018-05-10 03:00:23.230000000,BWWT_ETL_Process
111426,15870,No,,,2018-05-10 03:00:29.090000000,BWWT_ETL_Process
111427,15871,No,,,2018-05-10 03:00:33.260000000,BWWT_ETL_Process
111428,15872,No,,,2018-05-10 03:00:37.950000000,BWWT_ETL_Process
111429,15873,No,,,2018-05-10 03:00:42.463000000,BWWT_ETL_Process
111430,15874,Yes,,,2018-05-11 03:00:22.607000000,BWWT_ETL_Process
111431,15875,No,,,2018-05-11 03:00:28.403000000,BWWT_ETL_Process
111432,15876,No,,,2018-05-11 03:00:33.233000000,BWWT_ETL_Process
111433,15877,Yes,,,2018-05-11 03:00:38.217000000,BWWT_ETL_Process
111434,15878,Yes,,,2018-05-11 03:00:42.623000000,BWWT_ETL_Process
111435,15879,No,,,2018-05-16 03:00:30.310000000,BWWT_ETL_Process
111436,15880,No,,,2018-05-16 03:00:39.700000000,BWWT_ETL_Process
111437,15881,Yes,,,2018-05-16 03:00:47.683000000,BWWT_ETL_Process
111438,15882,No,,,2018-05-16 03:00:55.263000000,BWWT_ETL_Process
111439,15883,Yes,,,2018-05-16 03:01:01.903000000,BWWT_ETL_Process
111440,15884,Yes,,,2018-05-16 03:01:08.387000000,BWWT_ETL_Process
111441,15885,Yes,,,2018-05-16 03:01:16.623000000,BWWT_ETL_Process
111442,15886,No,,,2018-05-16 03:01:23.043000000,BWWT_ETL_Process
111443,15887,Yes,,,2018-05-16 03:01:29.730000000,BWWT_ETL_Process
111444,15888,No,,,2018-05-16 03:01:36.200000000,BWWT_ETL_Process
111445,15889,Yes,,,2018-05-16 03:01:42.200000000,BWWT_ETL_Process
111446,15890,Yes,,,2018-05-16 03:01:49.793000000,BWWT_ETL_Process
111447,15891,Yes,,,2018-05-16 03:01:55.983000000,BWWT_ETL_Process
111448,15892,No,,,2018-05-16 03:02:02.090000000,BWWT_ETL_Process
111449,15893,No,,,2018-05-17 03:00:23.570000000,BWWT_ETL_Process
111450,15894,Yes,,,2018-05-17 03:00:31.320000000,BWWT_ETL_Process
111451,15895,Yes,,,2018-05-17 03:00:39.787000000,BWWT_ETL_Process
111452,15896,Yes,,,2018-05-17 03:00:45.710000000,BWWT_ETL_Process
111453,15897,No,,,2018-05-17 03:00:51.880000000,BWWT_ETL_Process
111454,15898,Yes,,,2018-05-17 03:00:57.117000000,BWWT_ETL_Process
111455,15899,Yes,,,2018-05-17 03:01:05.070000000,BWWT_ETL_Process
111456,15900,Yes,,,2018-05-17 03:01:11.147000000,BWWT_ETL_Process
111457,15901,No,,,2018-05-17 03:01:18.087000000,BWWT_ETL_Process
111458,15902,No,,,2018-05-17 03:01:25.273000000,BWWT_ETL_Process
111459,15903,No,,,2018-05-17 03:01:32.883000000,BWWT_ETL_Process
111460,15904,Yes,,,2018-05-17 03:01:39.477000000,BWWT_ETL_Process
111461,15905,Yes,,,2018-05-17 03:01:46.430000000,BWWT_ETL_Process
111462,15906,Yes,2018-04-13,Letter,2018-06-05 03:00:31.047000000,BWWT_ETL_Process
111463,15907,Yes,2018-04-06,Letter,2018-06-05 03:00:39.440000000,BWWT_ETL_Process
111464,15908,Yes,2018-03-29,Letter,2018-06-05 03:00:46.520000000,BWWT_ETL_Process
111465,15909,Yes,,,2018-06-07 03:00:15,BWWT_ETL_Process
111466,15910,Yes,,,2018-06-07 03:00:20.750000000,BWWT_ETL_Process
111467,15911,Yes,,,2018-06-07 03:00:25.407000000,BWWT_ETL_Process
111468,15912,Yes,,,2018-06-07 03:00:30.220000000,BWWT_ETL_Process
111471,15915,Yes,,,2018-06-07 03:00:42.890000000,BWWT_ETL_Process
111472,15916,Yes,,,2018-06-07 03:00:47.703000000,BWWT_ETL_Process
111473,15917,Yes,,,2018-06-07 03:00:51.860000000,BWWT_ETL_Process
111474,15918,Yes,,,2018-06-07 03:00:56.093000000,BWWT_ETL_Process
111475,15919,Yes,,,2018-06-07 03:01:00.203000000,BWWT_ETL_Process
111476,15920,Yes,,,2018-06-13 03:00:35.483000000,BWWT_ETL_Process
111477,15921,Yes,,,2018-06-13 03:00:45.330000000,BWWT_ETL_Process
111478,15922,Yes,,,2018-06-13 03:00:51.563000000,BWWT_ETL_Process
111479,15923,Yes,,,2018-06-13 03:00:56.313000000,BWWT_ETL_Process
111480,15924,Yes,,,2018-06-13 03:01:01.470000000,BWWT_ETL_Process
111481,15925,Yes,,,2018-06-13 03:01:05.593000000,BWWT_ETL_Process
111482,15926,Yes,,,2018-06-13 03:01:12.233000000,BWWT_ETL_Process
111483,15927,Yes,,,2018-06-13 03:01:19.390000000,BWWT_ETL_Process
111484,15928,Yes,,,2018-06-13 03:01:24.563000000,BWWT_ETL_Process
111485,15929,Yes,,,2018-06-13 03:01:30.500000000,BWWT_ETL_Process
111486,15930,Yes,,,2018-06-13 03:01:35.423000000,BWWT_ETL_Process
111487,15931,Yes,,,2018-06-13 03:01:40.127000000,BWWT_ETL_Process
111488,15932,Yes,,,2018-06-13 03:01:46.330000000,BWWT_ETL_Process
111489,15933,Yes,,,2018-06-13 03:01:52.720000000,BWWT_ETL_Process
111490,15934,No,,,2018-07-11 03:00:36.900000000,BWWT_ETL_Process
111491,15935,Yes,,,2018-07-11 03:00:43.417000000,BWWT_ETL_Process
111492,15936,Yes,,,2018-07-11 03:00:50.260000000,BWWT_ETL_Process
111493,15937,No,,,2018-07-11 03:00:55.900000000,BWWT_ETL_Process
111494,15938,No,,,2018-07-11 03:01:01.167000000,BWWT_ETL_Process
111495,15939,Yes,,,2018-07-11 03:01:07.730000000,BWWT_ETL_Process
111496,15940,No,,,2018-07-11 03:01:12.387000000,BWWT_ETL_Process
111497,15941,Yes,,,2018-07-11 03:01:18.823000000,BWWT_ETL_Process
111498,15942,No,,,2018-07-11 03:01:24.357000000,BWWT_ETL_Process
111499,15943,Yes,,,2018-07-11 03:01:29.467000000,BWWT_ETL_Process
111500,15944,Yes,,,2018-07-11 03:01:35.780000000,BWWT_ETL_Process
111501,15945,Yes,,,2018-07-11 03:01:41.370000000,BWWT_ETL_Process
111503,15947,Yes,,,2018-07-11 03:01:54.120000000,BWWT_ETL_Process
111504,15948,No,,,2018-07-19 03:00:17.590000000,BWWT_ETL_Process
111505,15949,Yes,,,2018-07-19 03:00:24.387000000,BWWT_ETL_Process
111506,15950,Yes,,,2018-07-19 03:00:29.513000000,BWWT_ETL_Process
111507,15951,Yes,,,2018-07-19 03:00:34.387000000,BWWT_ETL_Process
111508,15952,Yes,,,2018-07-19 03:00:38.967000000,BWWT_ETL_Process
111509,15953,Yes,,,2018-07-19 03:00:43.653000000,BWWT_ETL_Process
111510,15954,Yes,,,2018-07-19 03:00:49.077000000,BWWT_ETL_Process
111511,15955,Yes,,,2018-07-19 03:00:55.483000000,BWWT_ETL_Process
111512,15956,Yes,,,2018-07-19 03:01:00.153000000,BWWT_ETL_Process
111513,15957,Yes,,,2018-07-19 03:01:04.157000000,BWWT_ETL_Process
111514,15958,Yes,,,2018-07-19 03:01:08.873000000,BWWT_ETL_Process
111515,15959,Yes,,,2018-07-19 03:01:15.500000000,BWWT_ETL_Process
111516,15960,No,,,2018-07-20 03:00:25.850000000,BWWT_ETL_Process
