WQUAL_DETAILS_ID,WELL_TEST_ID,LAB_SAMPLE_NUMBER,LAB_NAME,LAB_LOCATION,RECEIVED_DATE,SAMPLING_LOCATION_DESC,WATER_SAMPLE_COMMENTS,CREATE_TIMESTAMP,CREATE_USERID
1216364,5660,564219-1,Bodycote Testing Group,Edmonton,2007-08-01,[see comments],Sample collected by WEBS Consulting Inc. Groundwater sample collected from yard hydrant by the south barn.,2013-07-09 10:04:48.003000000,BWWT_ETL_Process
1216365,10254,570718-1,Bodycote Testing Group,Edmonton,2007-08-31,,Sample collected by Darcy's Drilling Ltd.,2013-07-09 10:04:50.980000000,BWWT_ETL_Process
1216366,3873,561956-3; 561956-4,Bodycote Testing Group,Edmonton,2007-07-24,,Sample collected by MaJek Well Services Ltd.,2013-07-09 10:04:53.500000000,BWWT_ETL_Process
1216367,8774,408960-1,Norwest Labs,Edmonton,2005-09-15,,Sample collected by Lousana Water Wells (1987) Ltd.,2013-07-09 10:04:55.893000000,BWWT_ETL_Process
1216368,4290,590383-1,Bodycote Testing Group,Edmonton,2007-11-29,,Sample collected by WEBS Consulting Inc.,2013-07-09 10:04:58.090000000,BWWT_ETL_Process
1216369,4892,579627-1,Bodycote Testing Group,Edmonton,2007-10-10,,Sample collected by Lousana Water Wells (1987) Ltd.,2013-07-09 10:05:00.560000000,BWWT_ETL_Process
1216370,5023,585264-1,Bodycote Testing Group,Edmonton,2007-11-02,,,2013-07-09 10:05:03.540000000,BWWT_ETL_Process
1216371,4363,591731,Bodycote Testing Group,Edmonton,2007-12-10,[unknown],Sample Collected by Alf's Drilling & Supplies Ltd.,2013-07-09 10:05:06.283000000,BWWT_ETL_Process
1216372,6021,591572-2,Bodycote Testing Group,Edmonton,2007-12-07,,,2013-07-09 10:05:08.607000000,BWWT_ETL_Process
1216373,4055,590259-1,Bodycote Testing Group,Edmonton,2007-11-29,,Sample collected by Alf's Drilling & Supplies Ltd.,2013-07-09 10:05:11.103000000,BWWT_ETL_Process
1216374,10925,590496-1,Bodycote Testing Group,Edmonton,2007-11-30,,Sample collected by Alf's Drilling & Supplies Ltd.,2013-07-09 10:05:13.727000000,BWWT_ETL_Process
1216375,5661,559981-4,Bodycote Testing Group,Edmonton,2007-07-16,,Sample collected by MaJek Well Services Ltd.,2013-07-09 10:05:16.077000000,BWWT_ETL_Process
1216376,6011,565062-1; 565062-2,Bodycote Testing Group,Edmonton,2007-08-08,,,2013-07-09 10:05:18.717000000,BWWT_ETL_Process
1216377,6830,563424-1,Bodycote Testing Group,Edmonton,2007-07-30,,Sample collected by MaJek Well Services Ltd.,2013-07-09 10:05:20.970000000,BWWT_ETL_Process
1216378,11058,895274,AGAT Laboratories,Edmonton,2008-02-05,,Sample submitted by hydrogeological consultants ltd (HCL).,2013-07-09 10:05:23.200000000,BWWT_ETL_Process
1216379,8693,555235-2,Bodycote Testing Group,Edmonton,2007-06-25,,Sample collected by WEBS Consulting Inc.,2013-07-09 10:05:25.297000000,BWWT_ETL_Process
1216380,6008,576168-1,Bodycote Testing Group,Edmonton,2007-09-25,,Sample collected by WEBS Consulting Inc.,2013-07-09 10:05:28.480000000,BWWT_ETL_Process
1216381,6456,573663-2,Bodycote Testing Group,Edmonton,2007-09-14,,Sample collected by Lousana Water Wells (1987) Ltd.,2013-07-09 10:05:30.967000000,BWWT_ETL_Process
1216382,4856,577082-1,Bodycote Testing Group,Edmonton,2007-09-26,,"Microbiological samples were received past the holding time; therefore, meaningful results could not be obtained.",2013-07-09 10:05:33.217000000,BWWT_ETL_Process
1216383,3964,582046-1,Bodycote Testing Group,Edmonton,2007-10-21,,Sample collected by MaJek Well Services Ltd.,2013-07-09 10:05:35.820000000,BWWT_ETL_Process
1216384,10926,582046-3; 582046-4,Bodycote Testing Group,Edmonton,2007-10-21,Tap (House),Sample collected by MaJek Well Services Ltd.,2013-07-09 10:05:38.417000000,BWWT_ETL_Process
1216385,4621,908266,AGAT Laboratories,Edmonton,2008-02-28,,Sample collected by hydrogeological consultants ltd.,2013-07-09 10:05:40.947000000,BWWT_ETL_Process
1216386,10263,811817,AGAT Laboratories,Edmonton,2007-10-05,Tap (House),Groundwater sample collected by WEBS Consulting Inc.,2013-07-09 10:05:43.090000000,BWWT_ETL_Process
1216387,10937,811822,AGAT Laboratories,Edmonton,2007-10-05,[unknown],Groundwater sample collected by WEBS Consulting Inc.,2013-07-09 10:05:45.340000000,BWWT_ETL_Process
1216388,4242,898598,AGAT Laboratories,Edmonton,2008-02-11,,"Sample collected by hydrogeological consultants ltd. Part of the groundwater samples were collected on February 6, 2008 and part were collected on February 11, 2008. All of the samples were sent to the laboratory for analysis at the same time.",2013-07-09 10:05:47.757000000,BWWT_ETL_Process
1216389,10279,899285,AGAT Laboratories,Edmonton,2008-02-12,,Sample collected by hydrogeological consultants ltd.,2013-07-09 10:05:50.150000000,BWWT_ETL_Process
1216390,6736,898593,AGAT Laboratories,Edmonton,2008-02-06,[unknown],,2013-07-09 10:05:52.747000000,BWWT_ETL_Process
1216391,4631,897274,AGAT Laboratories,Edmonton,2008-02-07,,Sample submitted by hydrogeological consultants ltd (HCL).,2013-07-09 10:05:55.187000000,BWWT_ETL_Process
1216392,8076,577039-3; 577050-3,Bodycote Testing Group,Edmonton,2007-09-20,,Sampled by WEBS Consulting Inc /Micro analysis resampled. Original samples submitted to lab rec'd above recomend holding temperature. Micro results reported from separate sampling event (September 28,2013-07-09 10:05:57.470000000,BWWT_ETL_Process
1216393,8692,577050-2; 577039-2,Bodycote Testing Group,Edmonton,2007-09-20,,Sampled by WEBS Consulting Inc /Micro analysis resampled. Original samples submitted to lab rec'd above recomend holding temperature. Micro results reported from separate sampling event (September 28,2013-07-09 10:06:00.200000000,BWWT_ETL_Process
1216394,5008,581059-1,Bodycote Testing Group,Edmonton,2007-10-16,,Sample collected by MaJek Well Services Ltd.,2013-07-09 10:06:03.133000000,BWWT_ETL_Process
1216395,4359,554243-2,Bodycote Testing Group,Edmonton,2007-06-20,,Sample collected by Lousana Water Wells (1987) Ltd.,2013-07-09 10:06:05.623000000,BWWT_ETL_Process
1216396,10079,582354-1,Bodycote Testing Group,Edmonton,2007-10-22,,Sample collected by MaJek Well Services Ltd.,2013-07-09 10:06:07.997000000,BWWT_ETL_Process
1216397,6856,581838-1,Bodycote Testing Group,Edmonton,2007-10-19,,,2013-07-09 10:06:10.507000000,BWWT_ETL_Process
1216398,4046,554243-1,Bodycote Testing Group,Edmonton,2007-06-20,,Sample collected by Lousana Water Wells (1987) Ltd.,2013-07-09 10:06:12.900000000,BWWT_ETL_Process
1216399,5024,594229-1,Bodycote Testing Group,Edmonton,2007-12-27,,"Sample collect by WEBS Consult'g. Micro collected December 20, 2007 rec'd past holding time. Driller resampled on December 27/07 for micro. Samples held by HCL until the re-sample was complete then complete set of samples sent to lab",2013-07-09 10:06:15.300000000,BWWT_ETL_Process
1216400,4735,593316-2,Bodycote Testing Group,Edmonton,2007-12-18,,Sample collected by Lousana Water Wells (1987) Ltd.,2013-07-09 10:06:17.800000000,BWWT_ETL_Process
1216401,5916,590495-1,Bodycote Testing Group,Edmonton,2007-11-30,,Sample collected by Lousana Water Wells (1987) Ltd.,2013-07-09 10:06:20.213000000,BWWT_ETL_Process
1216402,4898,891070,AGAT Laboratories,Edmonton,2008-01-24,,"Sample collected by MaJek Well Services Ltd. Microbiological samples were received past the holding time; therefore, meaningful results could not be obtained.",2013-07-09 10:06:24.150000000,BWWT_ETL_Process
1216403,4894,889982,AGAT Laboratories,Edmonton,2008-01-25,,Sample submitted by hydrogeological consultants ltd (HCL).,2013-07-09 10:06:26.710000000,BWWT_ETL_Process
1216404,10239,558113-1,Bodycote Testing Group,Edmonton,2007-07-10,,,2013-07-09 10:06:29.320000000,BWWT_ETL_Process
1216405,6352,891069,AGAT Laboratories,Edmonton,2008-01-24,,"Sample collected by MaJek Well Services Ltd. Microbiological samples were received past the holding time; therefore, meaningful results could not be obtained.",2013-07-09 10:06:31.913000000,BWWT_ETL_Process
1216406,12472,556243-1,Bodycote Testing Group,Edmonton,2007-06-28,[unknown],,2013-07-09 10:06:34.340000000,BWWT_ETL_Process
1216407,5667,890981,AGAT Laboratories,Edmonton,2008-01-24,,"Sample collected by MaJek Well Services Ltd. Microbiological samples were received past the holding time; therefore, meaningful results could not be obtained.",2013-07-09 10:06:37.547000000,BWWT_ETL_Process
1216408,6463,890974,AGAT Laboratories,Edmonton,2008-01-24,,"Sample collected by MaJek Well Services Ltd. Microbiological samples were received past the holding time; therefore, meaningful results could not be obtained.",2013-07-09 10:06:40.183000000,BWWT_ETL_Process
1216409,6744,612580-1,Bodycote Testing Group,Edmonton,2008-04-11,,Sample collected by Lousana Water Wells (1987) Ltd.,2013-07-09 10:06:42.757000000,BWWT_ETL_Process
1216410,6359,613844-1; 613844-4,Bodycote Testing Group,Edmonton,2008-04-17,,Sample collected by Lousana Water Wells (1987) Ltd. /// Gas Analysis - Not Air Corrected - Total Reduced Sulfur Analysis of Natural Gas Hydrogen Sulfide listed as a Calculated Value (ppm).,2013-07-09 10:06:45.420000000,BWWT_ETL_Process
1216411,4763,606664-1,Bodycote Testing Group,Edmonton,2008-02-13,,Routine and metals were sampled on 13 Feb 2008 and micros were resampled on 10 Mar 08 all samples were sent to the lab on 11 Mar 08,2013-07-09 10:06:47.900000000,BWWT_ETL_Process
1216412,4727,552607-1,Bodycote Testing Group,Edmonton,2007-06-13,,Sample collected by MaJek Well Services Ltd.,2013-07-09 10:06:50.473000000,BWWT_ETL_Process
1216413,8772,911127,AGAT Laboratories,Edmonton,2008-03-05,,Sample collected by hydrogeological consultants ltd.,2013-07-09 10:06:52.970000000,BWWT_ETL_Process
1216414,6006,583667-1,Bodycote Testing Group,Edmonton,2007-10-26,,Sample collected by Lousana Water Wells (1987) Ltd.,2013-07-09 10:06:55.743000000,BWWT_ETL_Process
1216415,6356,911123; TB1A,AGAT Laboratories,Edmonton,2008-03-05,,Sample collected by hydrogeological consultants ltd. /// Gas Sample collected by MaJek Well Services Ltd. (Lot ID: 08E264695),2013-07-09 10:06:58.380000000,BWWT_ETL_Process
1216416,5014,562278-1,Bodycote Testing Group,Edmonton,2007-07-25,,Sample collected by Lousana Water Wells (1987) Ltd.,2013-07-09 10:07:01.253000000,BWWT_ETL_Process
1216417,12455,559973-1,Bodycote Testing Group,Edmonton,2007-07-16,,,2013-07-09 10:07:03.720000000,BWWT_ETL_Process
1216418,6004,584798-2,Bodycote Testing Group,Edmonton,2007-10-31,,Sample collected by MaJek Well Services Ltd.,2013-07-09 10:07:06.783000000,BWWT_ETL_Process
1216419,6867,613844-3,Bodycote Testing Group,Edmonton,2008-04-17,,Sample collected by Lousana Water Wells (1987) Ltd.,2013-07-09 10:07:09.840000000,BWWT_ETL_Process
1216420,8075,569653-1,Bodycote Testing Group,Edmonton,2007-08-27,,Sample collected by Darcy's Drilling Services Ltd.,2013-07-09 10:07:12.140000000,BWWT_ETL_Process
1216421,6030,586540-2,Bodycote Testing Group,Edmonton,2007-11-08,[unknown],Sample collected by WEBS Consulting Inc.,2013-07-09 10:07:14.540000000,BWWT_ETL_Process
1216422,4371,589023-1,Bodycote Testing Group,Edmonton,2007-11-21,,Sample collected by Lousana Water Wells (1987) Ltd.,2013-07-09 10:07:17.057000000,BWWT_ETL_Process
1216423,7544,590259-2,Bodycote Testing Group,Edmonton,2007-11-29,,Sample collected by Alf's Drilling & Supplies Ltd.,2013-07-09 10:07:19.487000000,BWWT_ETL_Process
1216424,4891,574598-1; 575121-1,Bodycote Testing Group,Edmonton,2007-09-17,,Sampled by Lousana Water Wells (1987) Ltd /Micro analysis resampled. Original samples submitted to lab rec'd above recomend holding temperature. Micro results reported from separate sampling event (September 20,2013-07-09 10:07:21.683000000,BWWT_ETL_Process
1216425,4739,588693-1,Bodycote Testing Group,Edmonton,2007-11-20,,Sample collected by WEBS Consulting Inc.,2013-07-09 10:07:24.097000000,BWWT_ETL_Process
1216426,8679,554543-1,Bodycote Testing Group,Edmonton,2007-06-21,,Sample collected by Lousana Water Wells (1987) Ltd.,2013-07-09 10:07:26.517000000,BWWT_ETL_Process
1216427,5006,584186-1,Bodycote Testing Group,Edmonton,2007-10-29,,Sample collected by Runwell Flow Testing Ltd.,2013-07-09 10:07:28.990000000,BWWT_ETL_Process
1216428,4141,584434-3,Bodycote Testing Group,Edmonton,2007-10-30,,Sample collected by MaJek Well Services Ltd.,2013-07-09 10:07:31.410000000,BWWT_ETL_Process
1216429,6348,574571-2; 578283-2,Bodycote Testing Group,Edmonton,2007-09-18,,Sampled by MaJek Well Services Ltd /Micro analysis resampled. Original samples submitted to lab rec'd above recomend holding temperature. Micro results reported from separate sampling event (October 3,2013-07-09 10:07:34.277000000,BWWT_ETL_Process
1216430,9854,570555-1,Bodycote Testing Group,Edmonton,2007-08-30,,,2013-07-09 10:07:36.900000000,BWWT_ETL_Process
1216431,5665,550624-1,Bodycote Testing Group,Edmonton,2007-06-05,,Sample collected by Lousana Water Wells (1987) Ltd.,2013-07-09 10:07:39.540000000,BWWT_ETL_Process
1216432,4618,598189-1; 598189-2,Bodycote Testing Group,Edmonton,2008-01-22,,Gas Analysis - Not Air Corrected - Total Reduced Sulfur Analysis of Natural Gas Hydrogen Sulfide listed as a Calculated Value (ppm).,2013-07-09 10:07:42.243000000,BWWT_ETL_Process
1216433,4617,598189-3,Bodycote Testing Group,Edmonton,2008-01-22,,,2013-07-09 10:07:44.737000000,BWWT_ETL_Process
1216434,6863,604060-1,Bodycote Testing Group,Edmonton,2008-02-26,,Sample collected by Lousana Water Wells (1987) Ltd.,2013-07-09 10:07:47.510000000,BWWT_ETL_Process
1216435,6339,592727-1,Bodycote Testing Group,Edmonton,2007-12-12,,"Sample collected by WEBS Consulting Inc. Microbiological samples were received past the holding time; therefore, meaningful results could not be obtained.",2013-07-09 10:07:49.937000000,BWWT_ETL_Process
1216436,7378,553992-1,Bodycote Testing Group,Edmonton,2007-06-19,,Methane not present. Isotope analysis not conducted.,2013-07-09 10:07:52.573000000,BWWT_ETL_Process
1216437,7390,556224-1,Bodycote Testing Group,Edmonton,,,,2013-07-09 10:07:55.203000000,BWWT_ETL_Process
1216438,6855,574571-1; 578283-1,Bodycote Testing Group,Edmonton,2007-09-18,,Sampled by MaJek Well Services Ltd /Micro analysis resampled. Original samples submitted to lab rec'd above recomend holding temperature. Micro results reported from separate sampling event (October 3,2013-07-09 10:07:58.410000000,BWWT_ETL_Process
1216439,10271,609113-1,Bodycote Testing Group,Edmonton,2008-03-25,,Sample collected by WEBS Consulting Inc.,2013-07-09 10:08:01.017000000,BWWT_ETL_Process
1216440,12483,612480-2,Bodycote Testing Group,Edmonton,2008-04-10,,Sample collected by Lousana Water Wells (1987) Ltd.,2013-07-09 10:08:03.970000000,BWWT_ETL_Process
1216441,6843,591582-1,Bodycote Testing Group,Edmonton,2007-12-07,,Sample collected by WEBS Consulting Inc.,2013-07-09 10:08:06.547000000,BWWT_ETL_Process
1216442,7407,609980-1,Bodycote Testing Group,Edmonton,2008-03-28,,Sample collected by Alf's Drilling & Supplies Ltd.,2013-07-09 10:08:09.317000000,BWWT_ETL_Process
1216443,5915,564545-2,Bodycote Testing Group,Edmonton,2007-08-03,,,2013-07-09 10:08:12.417000000,BWWT_ETL_Process
1216444,8767,496697-1,Norwest Labs,Edmonton,2006-09-28,,Sample collected by Alf's Drilling & Supplies Ltd.,2013-07-09 10:08:15.077000000,BWWT_ETL_Process
1216445,10233,578626-1,Bodycote Testing Group,Edmonton,2007-10-04,,Sample collected by Lousana Water Wells (1987) Ltd.,2013-07-09 10:08:17.593000000,BWWT_ETL_Process
1216446,7395,496697-2,Norwest Labs,Edmonton,2006-09-28,,Sample collected by Alf's Drilling & Supplies Ltd.,2013-07-09 10:08:20.213000000,BWWT_ETL_Process
1216447,10393,556245-2,Bodycote Testing Group,Edmonton,2007-06-28,,,2013-07-09 10:08:22.850000000,BWWT_ETL_Process
1216448,5674,580091-2,Bodycote Testing Group,Edmonton,2007-10-12,[see comments],Groundwater sample collected by Lousana Water Wells (1987) Ltd. Groundwater sample collected from hydrant west of barn.,2013-07-09 10:08:25.470000000,BWWT_ETL_Process
1216449,12301,565032-1,Bodycote Testing Group,Edmonton,2007-08-07,,Sample collected by Lousana Water Wells (1987) Ltd.,2013-07-09 10:08:28.063000000,BWWT_ETL_Process
1216450,4883,561591-2,Bodycote Testing Group,Edmonton,2007-07-23,,Sample collected by Lousana Water Wells (1987) Ltd.,2013-07-09 10:08:30.777000000,BWWT_ETL_Process
1216451,4747,593088-1,Bodycote Testing Group,Edmonton,2007-12-17,,Sample collected by Runwell Flow Testing Ltd.,2013-07-09 10:08:33.353000000,BWWT_ETL_Process
1216452,7136,535864-2,Bodycote Testing Group,Edmonton,2007-03-28,,Sampled by Webs Consult'g /Gas Analysis not air Cor'd Tot Reduc'd Sulfur Analysis of Nat Gas H2S as Calc'd Value (ppm). Micro analysis resampled. Original samples submitted to lab rec'd above recomend holding temp. Micro from separate sampling(Apr3,2013-07-09 10:08:36,BWWT_ETL_Process
1216453,5659,565490-2,Bodycote Testing Group,Edmonton,2007-08-08,,Sample collected by Runwell Flow Testing Ltd.,2013-07-09 10:08:38.767000000,BWWT_ETL_Process
1216454,7529,584443-1,Bodycote Testing Group,Edmonton,2007-10-30,,Sample collected by WEBS Consulting Inc.,2013-07-09 10:08:41.300000000,BWWT_ETL_Process
1216455,6838,564462-2,Bodycote Testing Group,Edmonton,2007-08-02,,Sample collected by WEBS Consulting Inc.,2013-07-09 10:08:43.830000000,BWWT_ETL_Process
1216456,7543,550279-1,Bodycote Testing Group,Edmonton,2007-06-04,,Sample collected by WEBS Consulting Inc.,2013-07-09 10:08:46.440000000,BWWT_ETL_Process
1216457,4370,593452-2,Bodycote Testing Group,Edmonton,2007-12-18,,Sample collected by MaJek Well Services Ltd.,2013-07-09 10:08:49.143000000,BWWT_ETL_Process
1216458,4031,584450-1,Bodycote Testing Group,Edmonton,2007-10-30,,Sample collected by WEBS Consulting Inc.,2013-07-09 10:08:52.300000000,BWWT_ETL_Process
1216459,6014,490954-1,Norwest Labs,Edmonton,2006-09-06,,Sample collected by Lousana Water Wells (1987) Ltd.,2013-07-09 10:08:54.890000000,BWWT_ETL_Process
1216460,3878,586660-1,Bodycote Testing Group,Edmonton,2007-11-08,,Sample collected by MaJek Well Services Ltd.,2013-07-09 10:08:57.220000000,BWWT_ETL_Process
1216461,8117,616446-1,Bodycote Testing Group,Edmonton,2008-05-02,,Sample collected by Jag & Sons Consulting Ltd.,2013-07-09 10:08:59.873000000,BWWT_ETL_Process
1216462,5682,616444-1,Bodycote Testing Group,Edmonton,2008-05-02,,Sample collected by Jag & Sons Consulting Ltd.,2013-07-09 10:09:02.533000000,BWWT_ETL_Process
1216463,8112,609125-2,Bodycote Testing Group,Edmonton,,,Sample collected by Lousana Water Wells (1987) Ltd.,2013-07-09 10:09:05.103000000,BWWT_ETL_Process
1216464,10924,589774-1,Bodycote Testing Group,Edmonton,2007-11-26,,Sample collected by WEBS Consulting Inc.,2013-07-09 10:09:08.137000000,BWWT_ETL_Process
1216465,8690,567135-1,Bodycote Testing Group,Edmonton,2007-08-15,,Sample collected by Warnke Drilling,2013-07-09 10:09:10.723000000,BWWT_ETL_Process
1216466,4052,529929-1,Norwest Labs,Edmonton,2007-03-05,,Sample collected by Mar-Wayne Water Well Drilling Services Ltd.,2013-07-09 10:09:13.333000000,BWWT_ETL_Process
1216467,8074,566699-1,Bodycote Testing Group,Edmonton,2007-08-14,,Sample collected by Runwell Flow Testing Ltd.,2013-07-09 10:09:15.833000000,BWWT_ETL_Process
1216468,8073,583717-1,Bodycote Testing Group,Edmonton,2007-10-27,,,2013-07-09 10:09:18.317000000,BWWT_ETL_Process
1216469,4882,486556-2,Norwest Labs,Edmonton,2006-08-18,,,2013-07-09 10:09:20.770000000,BWWT_ETL_Process
1216470,7112,567108-4,Bodycote Testing Group,Edmonton,2007-08-15,,Sample collected by MaJek Well Services Ltd.,2013-07-09 10:09:23.477000000,BWWT_ETL_Process
