FIELD_NOTES_ID,WELL_TEST_ID,COMMENT_CATEGORY,ODOUR_CAT,FIELD_NOTE_COMMENTS,CREATE_TIMESTAMP,CREATE_USERID,H2S_TESTED,MODEL_PREDICTION
1127897,10842,Contact Info,2,"Is the water supply currently enough for your present requirements?  Yes 
TASTE:  Good (with treatment)    
ODOUR:  Good  
COLOUR:  Good (with treatment)
SEDIMENT:  Fair (very little) 
GAS OBSERVED IN WATER:  No

Pump System:  Submersible 
Water Treatment:  Softener and Sediment Filter

Privacy Issue Explained (ie. Copy of Report will be sent to AENV):  Yes                                                                                                           

WATER WELL UTM: 12U, NORTHING 5720072 m, EASTING 0328743 m",38:47.7,CONVERSION,0,0
1127907,9601,Contact Info,3,"Is the water supply currently enough for your present requirements?  Yes 
TASTE:  Good    
ODOUR:  Fair (H2S odour in hot water)  
COLOUR:  Good
SEDIMENT:  Fair (good with sediment filter) 
GAS OBSERVED IN WATER:  No

Pump System:  Submersible 
Water Treatment:  Sediment Filter

Privacy Issue Explained (ie. Copy of Report will be sent to AENV):  Yes                                                                                                           

WATER WELL UTM: 12U, NORTHING 5718654 m, EASTING 0329206 m",38:47.7,CONVERSION,0,1
1127917,11758,Contact Info,2,"Is the water supply currently enough for your present requirements?  Yes 
TASTE:  Good (very good with treatment)    
ODOUR:  Good  
COLOUR:  Good
SEDIMENT:  Good 
GAS OBSERVED IN WATER:  No

Pump System:  Submersible 
Water Treatment:  Chlorination Unit

Privacy Issue Explained (ie. Copy of Report will be sent to AENV):  Yes                                                                                                           

WATER WELL UTM: 12U, NORTHING 5694719 m, EASTING 0310572 m",38:47.7,CONVERSION,0,0
1127927,12034,Contact Info,2,"Is the water supply currently enough for your present requirements?  Yes 
TASTE:  Fair (salty)   
ODOUR:  Good  
COLOUR:  Good
SEDIMENT:  Fair
GAS OBSERVED IN WATER:  No

Pump System:  Submersible
Water Treatment:  Softener and Reverse Osmosis Unit

Privacy Issue Explained (ie. Copy of Report will be sent to AENV):  Yes
                                                                                                                                                                                                                                                                                                                                                                                       WATER WELL UTM: 12U, NORTHING 5739410 m, EASTING 0332270 m",38:47.7,CONVERSION,0,0
1127937,11229,Contact Info,2,"Is the water supply currently enough for your present requirements?  Yes 
TASTE:  Fair (salty taste)   
ODOUR:  Good  
COLOUR:  Good
SEDIMENT:  Fair (once in a while)
GAS OBSERVED IN WATER:  No

Pump System: Submersible 
Water Treatment:  Reverse Osmosis Unit

Privacy Issue Explained (ie. Copy of Report will be sent to AENV):  Yes
                                                                                                                                                                                                                                                                                                                                                                                       WATER WELL UTM: 12U, NORTHING 5739536 m, EASTING 0332271 m",38:47.7,CONVERSION,0,1
1128037,6577,Contact Info,3,Landowner indicated poor taste and odour with some colour to water. Rust staining caused by water. Historical well analysis completed in 1980 feet s. Septic field 60 m SE of well.,38:47.7,CONVERSION,0,1
1128047,9471,Contact Info,3,"Is the water supply currently enough for your present requirements?  Yes 
TASTE:  No Comment (Landowners use distilled water)    
ODOUR:  Fair (H2S odour)  
COLOUR:  Fair
SEDIMENT:  Fair 
GAS OBSERVED IN WATER:  No

Pump System:  Submersible 
Water Treatment:  None

Privacy Issue Explained (ie. Copy of Report will be sent to AENV):  Yes                                                                                                           

WATER WELL UTM: 12U, NORTHING 5690051 m, EASTING 0311355 m",38:47.7,CONVERSION,0,1
1128057,10591,Contact Info,3,"Is the water supply currently enough for your present requirements?  Yes 
TASTE:  Fair (sulphur taste)    
ODOUR:  Fair (sulphur odour in shower)  
COLOUR:  Fair
SEDIMENT:  Fair (black sediment) 
GAS OBSERVED IN WATER:  Yes

Pump System:  Submersible 
Water Treatment:  None

Privacy Issue Explained (ie. Copy of Report will be sent to AENV):  Yes                                                                                                           

WATER WELL UTM: 12U, NORTHING 5689971 m, EASTING 0311421 m",38:47.7,CONVERSION,0,1
1128067,11216,Contact Info,2,"Is the water supply currently enough for your present requirements?  Yes 
TASTE:  Good    
ODOUR:  Good
COLOUR:  Good
SEDIMENT:  Good 
GAS OBSERVED IN WATER:  No

Pump System:  Submersible 
Water Treatment:  Chlorine Injection (in barn)

Privacy Issue Explained (ie. Copy of Report will be sent to AENV):  Yes                                                                                                           

WATER WELL UTM: 12U, NORTHING 5725073 m, EASTING 0325216 m",38:47.7,CONVERSION,0,1
1128087,11272,Contact Info,3,Landowner indicated slight iron odour to water. Slight rust staining caused by water. Historical well analysis completed in 2006. Septic field 30 m east of well.,38:47.7,CONVERSION,0,1
1128167,9107,Contact Info,2,"Is the water supply currently enough for your present requirements?  Yes 
TASTE:  Good (with treatment)    
ODOUR:  Good (with treatment)  
COLOUR:  Good (with treatment)
SEDIMENT:  Good (with treatment)
GAS OBSERVED IN WATER:  No

Pump System:  Submersible 
Water Treatment:  Reverse Osmosis Unit (in house)

Privacy Issue Explained (ie. Copy of Report will be sent to AENV):  Yes                                                                                                           

WATER WELL UTM: 12U, NORTHING 5723694 m, EASTING 0325417 m",38:47.7,CONVERSION,0,1
1128177,5580,Contact Info,2,"Is the water supply currently enough for your present requirements?  Yes 
TASTE:  Good  
ODOUR:  Good  
COLOUR:  Good
SEDIMENT:  Good 
GAS OBSERVED IN WATER:  No

Pump System:  Submersible 
Water Treatment:  None

Privacy Issue Explained (ie. Copy of Report will be sent to AENV):  Yes                                                                                                           

WATER WELL UTM: 12U, NORTHING 5724919 m, EASTING 0324503 m",38:47.7,CONVERSION,0,0
1128207,6578,Contact Info,2,"Is the water supply currently enough for your present requirements?  Yes 
TASTE:  Good    
ODOUR:  Good  
COLOUR:  Fair (cloudy)
SEDIMENT:  Fair (rusty sediment) 
GAS OBSERVED IN WATER:  No

Pump System:  Submersible 
Water Treatment:  None

Privacy Issue Explained (ie. Copy of Report will be sent to AENV):  Yes                                                                                                           

WATER WELL UTM: 12U, NORTHING 5692505 m, EASTING 0331755 m",38:47.7,CONVERSION,0,0
1128217,9108,Contact Info,2,"Is the water supply currently enough for your present requirements?  Yes 
TASTE:  Good (with treatment)    
ODOUR:  Good  
COLOUR:  Good
SEDIMENT:  Good 
GAS OBSERVED IN WATER:  No

Pump System:  Submersible 
Water Treatment:  Water Clinic System (in house)

Privacy Issue Explained (ie. Copy of Report will be sent to AENV):  Yes                                                                                                           

WATER WELL UTM: 12U, NORTHING 5691162 m, EASTING 0331000 m",38:47.7,CONVERSION,0,1
1128227,11813,Contact Info,2,"Is the water supply currently enough for your present requirements?  Yes 
TASTE:  Good    
ODOUR:  Good 
COLOUR:  Good
SEDIMENT:  Good 
GAS OBSERVED IN WATER:  No

Pump System:  Submersible 
Water Treatment:  None

Privacy Issue Explained (ie. Copy of Report will be sent to AENV):  Yes                                                                                                           

WATER WELL UTM: 12U, NORTHING 5719447 m, EASTING 0331708 m",38:47.7,CONVERSION,0,0
1128237,9690,Contact Info,2,"Is the water supply currently enough for your present requirements?  Yes 
TASTE:  No comments (Landowners do not drink the water)   
ODOUR:  Good 
COLOUR:  Good
SEDIMENT:  Good 
GAS OBSERVED IN WATER:  No

Pump System:  Submersible 
Water Treatment:  None

Privacy Issue Explained (ie. Copy of Report will be sent to AENV):  Yes                                                                                                           

WATER WELL UTM: 12U, NORTHING 5719263 m, EASTING 0331760 m",38:47.7,CONVERSION,0,0
1128247,9691,Contact Info,2,"Is the water supply currently enough for your present requirements?  Yes 
TASTE:  No comments (Landowners do not drink the water)   
ODOUR:  Good 
COLOUR:  Good
SEDIMENT:  Good 
GAS OBSERVED IN WATER:  No

Pump System:  Submersible 
Water Treatment:  None

Privacy Issue Explained (ie. Copy of Report will be sent to AENV):  Yes                                                                                                           

WATER WELL UTM: 12U, NORTHING 5719267 m, EASTING 0331732 m",38:47.7,CONVERSION,0,0
1128287,6926,Contact Info,2,"Is the water supply currently enough for your present requirements?  Yes 
TASTE:  Good
ODOUR:  Good 
COLOUR:  Good
SEDIMENT:  Good 
GAS OBSERVED IN WATER:  No

Pump System:  Submersible 
Water Treatment:  Iron and Softener

Privacy Issue Explained (ie. Copy of Report will be sent to AENV):  Yes                                                                                                           

WATER WELL UTM: 12U, NORTHING 5693248 m, EASTING 0310158 m",38:47.7,CONVERSION,0,0
1128297,9602,Contact Info,2,"Is the water supply currently enough for your present requirements?  Yes 
TASTE:  Good    
ODOUR:  Good
COLOUR:  Good
SEDIMENT:  Good 
GAS OBSERVED IN WATER:  No

Pump System:  Submersible 
Water Treatment:  Iron, Softener and Air Injector

Privacy Issue Explained (ie. Copy of Report will be sent to AENV):  Yes                                                                                                           

WATER WELL UTM: 12U, NORTHING 5719348 m, EASTING 0327098 m",38:47.7,CONVERSION,0,0
1128307,10843,Contact Info,2,"Is the water supply currently enough for your present requirements?  Yes 
TASTE:  Fair 
ODOUR:  Good 
COLOUR:  Good
SEDIMENT:  Good 
GAS OBSERVED IN WATER:  No

Pump System:  Submersible 
Water Treatment:  None

Privacy Issue Explained (ie. Copy of Report will be sent to AENV):  Yes                                                                                                           

WATER WELL UTM: 12U, NORTHING 5724922 m, EASTING 0323794 m",38:47.7,CONVERSION,0,0
1128317,12866,Contact Info,2,"Is the water supply currently enough for your present requirements?  Yes 
TASTE:  Good   
ODOUR:  Good 
COLOUR:  Good
SEDIMENT:  Good 
GAS OBSERVED IN WATER:  No

Pump System:  Submersible 
Water Treatment:  None

Privacy Issue Explained (ie. Copy of Report will be sent to AENV):  Yes                                                                                                           

WATER WELL UTM: 12U, NORTHING 5724670 m, EASTING 0323619 m",38:47.7,CONVERSION,0,0
1128327,7494,Contact Info,3,"Is the water supply currently enough for your present requirements?  Yes 
TASTE:  Good    
ODOUR:  Fair (Sulphur odour depending on time of year)  
COLOUR:  Good
SEDIMENT:  Good 
GAS OBSERVED IN WATER:  No

Pump System:  Submersible 
Water Treatment:  None

Privacy Issue Explained (ie. Copy of Report will be sent to AENV):  Yes                                                                                                           

WATER WELL UTM: 12U, NORTHING 5718745 m, EASTING 0326084 m",38:47.7,CONVERSION,0,1
1128337,11856,Contact Info,3,"Is the water supply currently enough for your present requirements?  Yes 
TASTE:  Good (after treatment)    
ODOUR:  Poor (strong sulphur odour)  
COLOUR:  Good
SEDIMENT:  Fair 
GAS OBSERVED IN WATER:  No

Pump System:  Submersible 
Water Treatment:  Reverse Osmosis system

Privacy Issue Explained (ie. Copy of Report will be sent to AENV):  Yes                                                                                                           

WATER WELL UTM: 12U, NORTHING 5719995 m, EASTING 0328843 m",38:47.7,CONVERSION,0,1
